OBJECTID,ID_SERV,INFO,NOM,AIRE_JEUX,ATHLETISME,BASEBALL_S,BASKETBALL,FOOTBALL,JEUX_EAU,RANDONNEE,ROULI_ROUL,SOCCER,SKI_FOND,TENNIS,TOBBOGAN_G,VOLLEY_BALL,PATIN_ROUE,RAQUETTES,PATAUGEOIRE,PISC_EXT,PATINOIRE_E,SUM_SERVICES,Shape_Length,Shape_Area,HECTARES,HaTypo,TypoParcCL6
688,7685.000000000000000,POINTE-CLAIRE,LANSDOWNE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343.283869885952190,5709.012249984190900,0.570901224998419,a- Moins de 1 ha,A
690,6813.000000000000000,KIRKLAND,FEWTRELL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422.369072194860110,5656.000249999575300,0.565600024999958,a- Moins de 1 ha,A
691,7328.000000000000000,VERDUN,RIVERVIEW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,327.223127137049460,5565.498450002633000,0.556549845000263,a- Moins de 1 ha,A
692,7621.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,DONALD FLETCHER,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,336.143325825536180,5561.482200035237800,0.556148220003524,a- Moins de 1 ha,A
693,6819.000000000000000,KIRKLAND,JONQUILLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369.303375279948570,5536.491800018930000,0.553649180001893,a- Moins de 1 ha,A
695,6763.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,FLORENCE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.333654675408070,5488.993550005956400,0.548899355000596,a- Moins de 1 ha,A
697,7680.000000000000000,POINTE-CLAIRE,EMPRESS & MAYWOOD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295.154933795665330,5468.001099983131100,0.546800109998313,a- Moins de 1 ha,A
699,6822.000000000000000,KIRKLAND,LETARTE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323.936557345771180,5366.497699983907300,0.536649769998391,a- Moins de 1 ha,A
700,7623.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,RUGBY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,305.396798167055290,5312.509399999031300,0.531250939999903,a- Moins de 1 ha,A
701,7624.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,ELLERDALE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,300.582892662239430,5301.997700003907100,0.530199770000391,a- Moins de 1 ha,A
702,6936.000000000000000,LE SUD-OUEST,PARC EMILE-BERLINER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,336.247313178019110,5283.501249992876200,0.528350124999288,a- Moins de 1 ha,A
703,7625.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,ARTHUR ZYGIELBAUM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.702694863314040,5265.989800022327500,0.526598980002233,a- Moins de 1 ha,A
705,7626.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,ALDRED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,323.003048723717940,5020.499249996273600,0.502049924999627,a- Moins de 1 ha,A
707,7289.000000000000000,SAINT-LEONARD,PARC GLANDELET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,291.785382647097780,4979.996699990606400,0.497999669999061,a- Moins de 1 ha,A
708,6771.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,MEDLEY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,287.680410297341720,4977.004949991591300,0.497700494999159,a- Moins de 1 ha,A
709,7627.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,ERIC HELFIELD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,282.344207574263180,4975.502049986517700,0.497550204998652,a- Moins de 1 ha,A
710,7653.000000000000000,WESMOUNT,DEVON,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,288.232510561130370,4944.004199997865700,0.494400419999787,a- Moins de 1 ha,A
711,7166.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,LOUIS-DARVEAU / EMILE-DUPONT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294.742379858756070,4939.503449999139800,0.493950344999914,a- Moins de 1 ha,A
713,6961.000000000000000,LE SUD-OUEST,PARC HERB-TRAWICK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300.395863390313930,4887.996500015945500,0.488799650001595,a- Moins de 1 ha,A
715,6804.000000000000000,KIRKLAND,BASSETT-SPIERS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,282.073697240546210,4857.004849991761100,0.485700484999176,a- Moins de 1 ha,A
716,7143.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,FORSYTH / JEAN-LEDUC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293.705328496096970,4840.993950000277400,0.484099395000028,a- Moins de 1 ha,A
718,7161.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,JOSEPH-DE-MONTENON-ELIE BEAUREGRARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,281.068366520962680,4812.492650002485800,0.481249265000249,a- Moins de 1 ha,A
719,7004.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC OLIVIER-GUIMOND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278.653257436251120,4803.993150011636300,0.480399315001164,a- Moins de 1 ha,A
720,6747.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC MAURICE-CULLEN,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,308.844124911623620,4743.998799997038100,0.474399879999704,a- Moins de 1 ha,A
723,7505.000000000000000,VILLE-MARIE,PARC OLIVIER-ROBERT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,281.898621221719740,4711.493650005786500,0.471149365000579,a- Moins de 1 ha,A
724,6781.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,THORNHILL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200.041148839141100,2367.520628114772500,0.236752062811477,a- Moins de 1 ha,A
725,6776.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,LES SERRES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171.881503381175010,1341.956801906478200,0.134195680190648,a- Moins de 1 ha,A
726,6772.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,MONTGOMERY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.622514240721050,3642.795326536710500,0.364279532653671,a- Moins de 1 ha,A
729,6877.000000000000000,LE PLATEAU-MONT-ROYAL,PARC DULUTH-LAVAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90.466782364486178,405.155470825532010,0.040515547082553,a- Moins de 1 ha,A
730,6880.000000000000000,LE PLATEAU-MONT-ROYAL,PARC-HUTCHISON-AVENUE-DES-PINS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112.277967022299510,664.135104402014240,0.066413510440201,a- Moins de 1 ha,A
732,6883.000000000000000,LE PLATEAU-MONT-ROYAL,PARC JEANNE-MANCE,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,8,2093.420382843562900,147880.832292048550000,14.788083229204855,d. 10 à 20 ha,E
734,6886.000000000000000,LE PLATEAU-MONT-ROYAL,PARC LAVAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.017551134591841,464.577178244145390,0.046457717824415,a- Moins de 1 ha,A
735,7299.000000000000000,VERDUN,BEATTY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217.780430866443570,2797.883606807236900,0.279788360680724,a- Moins de 1 ha,A
736,7323.000000000000000,VERDUN,MONSEIGNEUR LANGLOIS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123.122677456817060,595.001749992027270,0.059500174999203,a- Moins de 1 ha,A
737,7316.000000000000000,VERDUN,JOANNETTE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218.662893238046080,2194.438014155097300,0.219443801415510,a- Moins de 1 ha,A
738,7329.000000000000000,VERDUN,ROGER-SEGUIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197.477808047288390,2247.001349992706800,0.224700134999271,a- Moins de 1 ha,A
739,7404.000000000000000,GRANDS PARCS URBAINS,PARCS DES RAPIDES,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,11417.547490928913000,346031.612296910320000,34.603161229691032,e. 20 ha et plus,F
741,7401.000000000000000,GRANDS PARCS URBAINS,ANGRIGNON,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,7,7023.753637517698700,999118.595604488860000,99.911859560448889,e. 20 ha et plus,F
742,7181.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,PEHR-KALM,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,508.848841411415380,16347.321958066841000,1.634732195806684,b. 1 à 5 ha,B
746,7478.000000000000000,SAINT-LAURENT,PARC TASSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,296.350131163650190,4658.508499985560800,0.465850849998556,a- Moins de 1 ha,A
747,7292.000000000000000,SAINT-LEONARD,PARC GRANDBOIS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,283.373314868230580,4650.995949996880000,0.465099594999688,a- Moins de 1 ha,A
748,6797.000000000000000,DORVAL,ORIOLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,278.957277395672520,4618.513949986302600,0.461851394998630,a- Moins de 1 ha,A
752,7629.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,LANGHORNE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292.792254825662670,4562.503949993290000,0.456250394999329,a- Moins de 1 ha,A
753,7630.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,GEORGE BOOTH,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,318.648977436729870,4530.510849971568900,0.453051084997157,a- Moins de 1 ha,A
754,7067.000000000000000,PIERREFONDS-SENNEVILLE,FRECHETTE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286.373897520791960,4514.502100001433100,0.451450210000143,a- Moins de 1 ha,A
756,7072.000000000000000,PIERREFONDS-SENNEVILLE,GUILLAUME-GAMELIN-GAUCHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,267.405954569556060,4480.504049988119700,0.448050404998812,a- Moins de 1 ha,A
757,6721.000000000000000,BEACONSFIELD-BAIE D'URFE,SUNNY ACRES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,279.215606690507340,4464.491800028929000,0.446449180002893,a- Moins de 1 ha,A
758,6751.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,BELCOURT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,267.722706539982880,4408.010749991738500,0.440801074999174,a- Moins de 1 ha,A
759,7420.000000000000000,LASALLE,DES SAINTS-ANGES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,287.914522680630400,4403.510149992757800,0.440351014999276,a- Moins de 1 ha,A
761,6860.000000000000000,LE PLATEAU-MONT-ROYAL,PARC ALPHONSE-TELESPHORE-LEPINE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,264.949894505811870,4370.492250023165100,0.437049225002317,a- Moins de 1 ha,A
763,6941.000000000000000,LE SUD-OUEST,PARC JACQUES VIGER,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,297.940760749809900,4317.501099998131400,0.431750109999813,a- Moins de 1 ha,A
764,7201.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,RENE-MASSON,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1676.244507178519100,71165.972300057067000,7.116597230005707,c. 5 à 10 ha,E
767,7268.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC SAINT-EDOUARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,272.759987282776360,4277.004350012610300,0.427700435001261,a- Moins de 1 ha,A
769,7002.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC GUYBOURG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,271.137396481170190,3767.998050013312400,0.376799805001331,a- Moins de 1 ha,A
770,7374.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,BELAIR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,264.286605836936470,3748.495700017304400,0.374849570001730,a- Moins de 1 ha,A
773,6928.000000000000000,LE SUD-OUEST,PARC DES CHEMINOTS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251.066978756755360,3733.499399991019300,0.373349939999102,a- Moins de 1 ha,A
774,7495.000000000000000,VILLE-MARIE,PARC RAYMOND BLAIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.378162337890190,3713.993600005871900,0.371399360000587,a- Moins de 1 ha,A
775,7437.000000000000000,LASALLE,MARTINEAU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,282.466127406492660,3685.502899995073700,0.368550289999507,a- Moins de 1 ha,A
777,7287.000000000000000,SAINT-LEONARD,PARC DE SEGUR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,247.656699565884220,3658.505649980402300,0.365850564998040,a- Moins de 1 ha,A
778,7291.000000000000000,SAINT-LEONARD,PARC DESCHAMBAULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263.546572932045310,3653.503799998544800,0.365350379999854,a- Moins de 1 ha,A
780,6955.000000000000000,LE SUD-OUEST,PARC DES JAZZMEN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302.061399509254780,3587.503949998290000,0.358750394999829,a- Moins de 1 ha,A
781,6914.000000000000000,LE SUD-OUEST,PARC EMERY-SAUVE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,267.577704370448490,3581.992000018589800,0.358199200001859,a- Moins de 1 ha,A
782,6933.000000000000000,LE SUD-OUEST,PARC DE LA TRAITES-DES-FOURRURES,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,261.573693079913540,3578.999600015679300,0.357899960001568,a- Moins de 1 ha,A
783,7681.000000000000000,POINTE-CLAIRE,FIFTH AVENUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,272.342945560674020,3563.495500007644300,0.356349550000764,a- Moins de 1 ha,A
784,6765.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,FRONTENAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.748144585136400,3548.506099989637700,0.354850609998964,a- Moins de 1 ha,A
785,7360.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,DE SIENNE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,236.087339587526660,3477.491399994609300,0.347749139999461,a- Moins de 1 ha,A
789,7290.000000000000000,SAINT-LEONARD,PARC CHOPIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.337788945667740,3439.507949991495000,0.343950794999149,a- Moins de 1 ha,A
790,7326.000000000000000,VERDUN,POIRIER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266.332659230685180,3429.005649995402100,0.342900564999540,a- Moins de 1 ha,A
791,7094.000000000000000,PIERREFONDS-SENNEVILLE,RITA-MARCEAU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,233.857452762464130,3411.990500026137900,0.341199050002614,a- Moins de 1 ha,A
793,7510.000000000000000,VILLE-MARIE,PARC SAINT-JACQUES/LUCIEN L'ALLIER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,268.060340243917950,3350.995100008323800,0.335099510000832,a- Moins de 1 ha,A
794,7083.000000000000000,PIERREFONDS-SENNEVILLE,MONTERAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.653141095012470,3210.011699985124800,0.321001169998512,a- Moins de 1 ha,A
795,7713.000000000000000,MONTREAL-NORD,SABREVOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,236.060981182239000,3202.501349997706700,0.320250134999771,a- Moins de 1 ha,A
796,7186.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,PHILIAS-DESROCHERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,233.263361843445470,3198.998349997803000,0.319899834999780,a- Moins de 1 ha,A
797,6707.000000000000000,BEACONSFIELD-BAIE D'URFE,JASPER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,227.391993618890980,3187.994699999003400,0.318799469999900,a- Moins de 1 ha,A
798,7497.000000000000000,VILLE-MARIE,PARC DES POMPIERS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,235.791284085340120,3183.002049996517600,0.318300204999652,a- Moins de 1 ha,A
799,6968.000000000000000,L'ILE-BIZARD-SAINTE-GENEVIEVE-SAINTE-ANNE-DE-BELLEVUE,PARC CREVIER,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,231.544647810339510,3166.505249981081800,0.316650524998108,a- Moins de 1 ha,A
801,6867.000000000000000,LE PLATEAU-MONT-ROYAL,PARC DE BULLION,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,241.658129377671970,3152.504699997015900,0.315250469999702,a- Moins de 1 ha,A
802,7683.000000000000000,POINTE-CLAIRE,JEFFERSON & LITTLE ROCK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232.126123711176580,3138.013299992406700,0.313801329999241,a- Moins de 1 ha,A
804,7632.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,MC-DOWELL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.812734463245360,3033.990500026137900,0.303399050002614,a- Moins de 1 ha,A
805,7351.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,JOSEPH-ROBIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,244.301103656141830,3023.995900021965100,0.302399590002197,a- Moins de 1 ha,A
807,6706.000000000000000,BEACONSFIELD-BAIE D'URFE,HIGHRIDGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,217.027931013654320,3001.495550012559300,0.300149555001256,a- Moins de 1 ha,A
809,7423.000000000000000,LASALLE,HEBERT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,245.189197886456900,2957.004249997780300,0.295700424999778,a- Moins de 1 ha,A
810,6879.000000000000000,LE PLATEAU-MONT-ROYAL,PARC HOTEL DE VILLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,225.231622559273350,2945.996500010945500,0.294599650001095,a- Moins de 1 ha,A
811,7506.000000000000000,VILLE-MARIE,PARC PERSILLIER-LACHAPELLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218.319666809354770,2945.495200003154000,0.294549520000315,a- Moins de 1 ha,A
814,7324.000000000000000,VERDUN,NORMAN-DAWE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215.418770101988030,2898.994650009088200,0.289899465000909,a- Moins de 1 ha,A
815,7633.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,TOE BLAKE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295.573380871040230,2870.008849964966400,0.287000884996497,a- Moins de 1 ha,A
816,6995.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC HOCHELAGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,381.097681696616520,8694.489000023686500,0.869448900002369,a- Moins de 1 ha,A
823,6848.000000000000000,LACHINE,MINI-PARC FRANCIS D'AOUST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202.080988438266250,2536.994850008748500,0.253699485000875,a- Moins de 1 ha,A
825,7139.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,ERNEST-ROCHELEAU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205.339845376783330,2482.502149996347700,0.248250214999635,a- Moins de 1 ha,A
828,6872.000000000000000,LE PLATEAU-MONT-ROYAL,PARC DEVONSHIRE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,176.007727384876550,1868.496150006540100,0.186849615000654,a- Moins de 1 ha,A
829,6851.000000000000000,LACHINE,PARC RATHWELL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173.079630772260370,1866.000199999660300,0.186600019999966,a- Moins de 1 ha,A
830,6962.000000000000000,LE SUD-OUEST,PARC DE CHAUDRONNIERS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171.967839391041310,1839.497850003652300,0.183949785000365,a- Moins de 1 ha,A
832,7545.000000000000000,VILLE-MARIE,PARC JEAN-NARRACHE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,214.731123532829090,1797.003799998544800,0.179700379999854,a- Moins de 1 ha,A
833,7461.000000000000000,SAINT-LAURENT,PARC GOULET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,168.471958144184100,1770.002999994903800,0.177000299999490,a- Moins de 1 ha,A
834,7462.000000000000000,SAINT-LAURENT,PARC GROU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,172.587973433899260,1754.000399999320500,0.175400039999932,a- Moins de 1 ha,A
835,7638.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,CRESSY/GLENMORE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,211.616611200851650,1727.498550017463000,0.172749855001746,a- Moins de 1 ha,A
836,7600.000000000000000,OUTREMONT,DUNLOP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165.747210947541480,1690.004300002695300,0.169000430000270,a- Moins de 1 ha,A
840,6925.000000000000000,LE SUD-OUEST,PARC DE LA CONGREGATION,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163.740305749038900,1561.995800007134700,0.156199580000713,a- Moins de 1 ha,A
842,7490.000000000000000,VILLE-MARIE,PARC FELIX-ANTOINE-SAVARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161.489651619197420,1554.503400019224000,0.155450340001922,a- Moins de 1 ha,A
843,7639.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,EARLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188.349700746841110,1481.506949998193700,0.148150694999819,a- Moins de 1 ha,A
845,7331.000000000000000,VERDUN,"SITTELLES, DES",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162.159480601591440,1459.002849995158600,0.145900284999516,a- Moins de 1 ha,A
846,6806.000000000000000,KIRKLAND,CHABLIS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152.237091667285110,1406.497649988992200,0.140649764998899,a- Moins de 1 ha,A
847,6949.000000000000000,LE SUD-OUEST,PARC DE BREWSTER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148.964239645591620,1371.503949998290000,0.137150394999829,a- Moins de 1 ha,A
848,7640.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,BELAND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153.460821007784770,1370.002900005073600,0.137000290000507,a- Moins de 1 ha,A
849,7641.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,SILVERSON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.607508870295250,1273.999299991189200,0.127399929999119,a- Moins de 1 ha,A
851,6908.000000000000000,LE SUD-OUEST,PARC EDOUARD-FABRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142.158636789265530,1205.998550007463100,0.120599855000746,a- Moins de 1 ha,A
852,6882.000000000000000,LE PLATEAU-MONT-ROYAL,PARC JEAN-JACQUES-OLIER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130.405526615542470,1060.497750003822100,0.106049775000382,a- Moins de 1 ha,A
856,6899.000000000000000,LE PLATEAU-MONT-ROYAL,PARC UNIVERSITY SETTLEMENT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127.984874299072840,966.000199994660310,0.096600019999466,a- Moins de 1 ha,A
859,7507.000000000000000,VILLE-MARIE,PARC DES JOYEUX VICKING,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121.513329862971660,802.002999999903750,0.080200299999990,a- Moins de 1 ha,A
862,7009.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC SICARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110.582342016666250,717.496850005351010,0.071749685000535,a- Moins de 1 ha,A
864,7523.000000000000000,VILLE-MARIE,PARC CLAUDE-MELAN€ON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105.431782764779000,654.999749995424740,0.065499974999542,a- Moins de 1 ha,A
865,7601.000000000000000,OUTREMONT,MINI-PARC DE L'EPEE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110.246179620532060,625.496650005690750,0.062549665000569,a- Moins de 1 ha,A
866,6935.000000000000000,LE SUD-OUEST,PARC LACASSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97.973159480367826,527.503399984224420,0.052750339998422,a- Moins de 1 ha,A
873,7271.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC SAINT-JEAN-DE-LA-LANDE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,468.203401647012470,13549.758646640665000,1.354975864664066,b. 1 à 5 ha,C
876,7234.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC ETIENNE-DESMARTEAU,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1355.521655888320100,113679.008699960220000,11.367900869996022,d. 10 à 20 ha,E
